"GPS Microwave Communications Rm, all standard communication frequencies at a range of 25 miles.",Enhanced Senses
Heads Up Display It allows Spider-Man to monitor various functions of the suit and his opponents with Am ability,Enhanced Senses
Heads-Up Display Allows Banner to view his physical status.,Enhanced Senses
Heightened Senses Albion's senses have all been enhanced to Ex,Enhanced Senses
"I-SPY Network His office is connected to an extensive surveillance network, the I-SPY channel, which keeps him informed of activities of interest to him around the world.",Enhanced Senses
Infra-Red Sensors Gd infra-red sensor in the helmet,Enhanced Senses
Infra-Vision In,Enhanced Senses
Infrared Image Intensifiers In ability to see in the dark.,Enhanced Senses
Infrared Lenses Doesn't suffer penalties at night,Enhanced Senses
Infrared Sensor Gd,Enhanced Senses
Infrared Vision In,Enhanced Senses
Infravision In,Enhanced Senses
"Interstellar Communications Un technology allows for holographic communication across a range of, at least, 700 light-years. It is also possible to remotely control armor at this range. An Integrated universal translator of Mn sophistication is included.",Enhanced Senses
"Kimoyo A.I. This device is connected to several global positioning satellites and are able to monitor ones over a select area, thus notifying its user of potential dangers in certain regions. It can also home in on the unique energy signature Panther's Energy Dagger ""marks"" his prey with.",Enhanced Senses
"Kimoyo Cards These are global positioning and communications device. It can also home in on the unique energy signature Cole's Energy Dagger ""marks"" his prey with.",Enhanced Senses
"Locator Pendant A gift from Captain Marvel during the incursion, this necklace allowed Kamala to signal Carol in an emergency with just the push of a button; however, it was discarded outside of the Jersey City Medical Center as a result of their falling out over the second superhero civil war.",Enhanced Senses
Magnification Ex,Enhanced Senses
Microscopic Vision Am,Enhanced Senses
Microwave Detection Ex,Enhanced Senses
Motion Detector The vest also had a motion detector that could monitor movement with Rm intensity.,Enhanced Senses
Night Vision Doesn't suffer any penalties in darkness,Enhanced Senses
Night Vision Lenses Rm,Enhanced Senses
Night-Vision Goggles Ex,Enhanced Senses
Nightvision Rm,Enhanced Senses
Penetrating Deep Sound Scanner 1/2 mile,Enhanced Senses
"Penta-Vision Un ability to see through walls and floors, 10 areas",Enhanced Senses
"Periscope In ability to look around corners, displaying the results in his eyepieces.",Enhanced Senses
Protected Senses Rm protection vs. Sound and Light. Blindness only lasts 1 round max.,Enhanced Senses
Radar Gd radar gives basic position of obstacles up to 10 areas away.,Enhanced Senses
Radar and Sonar Detectors 10 areas,Enhanced Senses
Radar Sense Un,Enhanced Senses
Radio Communication In,Enhanced Senses
Radio Reception Ex,Enhanced Senses
Radio Transceiver A wireless headset capable of sending and receiving signals almost anywhere on the planet with Am ability,Enhanced Senses
Scanner In,Enhanced Senses
"Scanners Am Radar, Sonar, Sonic, Thermal, X-Ray, Infrared, Ultraviolet, Magnetic Resonance and Radiation Detection units. Each has a range of 300 miles. While the sensors are active, Ultra Dynamo cannot be blindsided.",Enhanced Senses
"Sensor Array One of advanced sensor systems of its kind, this technology emits ultra-high frequency waves that scan a being’s molecular structure. As such, it may note the presence of alien and exotic energies. In this fashion, mutants and shape-shifting aliens may be revealed in their true form. It can trace energy trails of of Ex rank (or higher) with Un ability. The Ultra Dynamo armor also can detect hazardous gases, chemicals, and particles, estimate height, weight, and distance, and estimated times of arrival based on velocity with Am ability. The armor also provides",Enhanced Senses
"Sensor System Am radar and sonar systems to detect objects, radio waves, radiation and other energy sources. The armor also provides Remarkable infravision and an on board radio system with a range exceeding 200 miles. The radio is also capable of ""jamming"" other communication systems within range",Enhanced Senses
"Sensors Am intensity at a 3 area range in the Ultraviolet, Infrared, Sonar, Radar, Spectral and more frequencies. Mn ability to communicate on all radio frequencies and In ability to translate all known earth languages and the better known alien languages.",Enhanced Senses
Sensory Link Ty ability to share the sensory impressions of animals within his sight.,Enhanced Senses
"Sensory Screen A wristband-sized device that can effectively reduce the amount of ambient sensory input including noise, smell and electromagnetic energy Dom experiences to a safe level. When switched on Dom’s Enhanced Sense and Intuition rank should only be",Enhanced Senses
Sensory Systems Am,Enhanced Senses
Sonar Detectors 15 areas,Enhanced Senses
Telescopic Vision In,Enhanced Senses
Thermal Scanners Am,Enhanced Senses
"Thermal Vision In ability to perceive thermographic images through solid, opaque structures",Enhanced Senses
Transmission Capabilities Rm,Enhanced Senses
True Sight Un,Enhanced Senses
"Viewing Crystals Un material, grants Gd Remote Sensing (Sight and Hearing)",Enhanced Senses
"Visual Amplification In, includes Infrared and Ultraviolet",Enhanced Senses
Visual Detection Am ability to see cloaked objects,Enhanced Senses
Walkie Talkie 6-mile range,Enhanced Senses
Walkie-Talkie City wide range,Enhanced Senses
Wrist Sensor Am sensor array with various energy and life force detection.,Enhanced Senses
Wrist-Mounted Communicator His wrist-mounted communication device is able to call for Baymax,Enhanced Senses
"X-Ray Goggles Gd material, Mn",Enhanced Senses
X-Ray Scanner 1/2 mile,Enhanced Senses
Zoom Lenses Rm,Enhanced Senses
"Non-Stick Coating Am, allowing the wearer to escape most ensnarements",Escaping
"Silicone Covering Mn ability to escape holds, nets and other entanglementsSpider-Man's webbing and other adhesives cannot stick to Stilt-Man's legs",Escaping
Body Coating The costime also exudees a grease-like substance which makes it hard for opponents get a firm grip on him in combat and thus gives him a +5CS to Escaping.,Escaping:5
American Son Armor The American Son Armor enables the wearer the abilities shown below,Exoskeleteton
"Annexing Unit Armor The Annex armor accesses a substance called the BREW, Bio-Regenerative Energy Well, that allows the user to perform the following abilities:",Exoskeleteton
Anti-Sinister Six Suit Created by Peter Parker with Horizon Labs's resources to fight the Sinister Six if needed. The suit allows him to do the following,Exoskeleteton
"Armor Functionality The armor is able to adapt to certain tasks, including stealth, heavy lifting, and orbital flight. After taking shape, the scales smooth themselves out along the body's contours to give a leaner feel to the armor.",Exoskeleteton
"Armored Costume Am material, has the following power stunts",Exoskeleteton
Armored Suit Professor Power wears a high-tech armored suit that gives him the following abilities:,Exoskeleteton
Armored Uniform Americop wears an armored costume that provides him with the following abilities:,Exoskeleteton
Battle Suit Guardian's Battle Suit gives him the following power stunts:,Exoskeleteton
Battlesuit The Firepower Battle Suit is one of the world’s most sophisticated combat suits. It gives Taggert the following abilities:,Exoskeleteton
"Battlesuit (Giant) A 200-foot-tall robot controlled either from a head cockpit or a remote site. It has Am Material Strength, Ex speed, and these stats",Exoskeleteton:Am;Hyper-Running:Ex
<bbr>Costume Blindside's costume provides him with the following:,Exoskeleton
"Costume Captain Marvel Marvel wears a costume made of Unstable Molecules, it allows her to do the following",Exoskeleton
"Beetle Armor Janice wears a suit of battle armor based on the original Beetle’s, but improved upon by Baron Zemo. It provides her with the following:",Exoskeleton
Beetle Armor Mark I The Beetle Armor provides the wearer with the following power stunts:,Exoskeleton
Beetle Armor Mark II The Beetle Armor provides the wearer with the following power stunts:,Exoskeleton
Beetle Armor Mark III The Beetle Mark III Armor gives the wearer the following power stunts:,Exoskeleton
"Biokinetic Polymer Suit When the polymer (or ""super snot"") is applied to a flexible substance, the substance becomes extremely malleable. The increased elasticity allows Ms. Marvel to focus less on transforming her clothing during her metamorphoses. Unfortunately, the suit is highly susceptible to damage by exposure to water",Exoskeleton
"Blackwing Suit Am material, Blackwing has the following power stunts:",Exoskeleton
Body Suit Locust’s body suit is modeled after his name sake. It gives him the following abilities:,Exoskeleton
Bonded Albion's armor is bonded to his body and cannot be removed unless he wills,Exoskeleton
"Built-In Webware Through the use of a modified version of a built-in-webware on it's left forearm, the suit is capable of the following:",Exoskeleton
Cape-Killer Armor The Cape-Killer Armor has been developed to hunt down superhuman people. It has the following abilities:,Exoskeleton
Capricorn Suit Capricorn's suit provides him with the following abilities:,Exoskeleton
Clothes Star-lord was outfitted with a special clothing. It provides Star-Lord with the following:,Exoskeleton
"Containment Suit not entirely able to control this ability, which made him a danger to those around him unless he wore a special containment suit. It provides him with the following:",Exoskeleton
"Controlled Environment The Firepower suit compensates for atmospheric conditions, providing its wearer with a constant comfortable temperature and humidity level",Exoskeleton
Crimson Cosmos Armor The Juggernaut wears a helmet fashioned from an unknown mystical metal found in the Crimson Cosmos dimension of Cyttorak.,Exoskeleton
Crimson Dynamo Armor All of Bukharin’s powers are derived from the Crimson Dynamo Armor. He has the following abilities:,Exoskeleton
"Crimson Dynamo Mark IV Armor All of the Crimson Dynamo's powers derive from his armored battlesuit, which provides the following powers:",Exoskeleton
Detroit Steel Armor ,Exoskeleton
"Devastator Armor  To prove his loyalty to the Republic, he volunteered to pilot the Devastator armor, a gift from their Russian allies that could not be piloted by anyone else. It grants him the following abilities:",Exoskeleton
"Doom Armor In material, Kristoff wears an armor identical in form and function to Dr. Doom’s armor; however, the suit is designed to house a child. He gains the following abilities:",Exoskeleton
Doom's Armor Doom's personal battle armor has the following powers and effects:,Exoskeleton
"Dusk Costume During an adventure in the Negative Zone, Parker was given the costume of Dusk. The Dusk costume gives him the following abilities:",Exoskeleton
"Eel Suit Although the Eel has no superhuman powers of his own, his costume gives him the",Exoskeleton
Eidolon WarWear Jim's Eidolon Warwear is a living armor that gives him the following abilities:,Exoskeleton
"Electromagnetic Harness Am material, inspired after the Vulture's harness, this harness has the following power stunts:",Exoskeleton
Energy-Projector The armor could form the following out of energy:,Exoskeleton
Enhanced Armor Night Flyer wore a lightweight armor that gives him the following:,Exoskeleton
Exo-Armor The Thorbuster is an outer module worn over an interior model armor.,Exoskeleton
Exo-Gauntlets Extendable gauntlets may be jettisoned and grapple up to 7 areas and continue to be manipulated as if part of the armor. They are only usable in a zero-gravity environment.,Exoskeleton
Exo-Skeleton The Controller possesses an exo-skeleton/body armor that was micro-surgically attached to his body from head to toe and provides him with Rm protection from physical attacks. It is able to do the following power stunts,Exoskeleton
Exobody Protective armor with the ability to store large amounts of data as well as Bashur's consciousness. It grants him the following:,Exoskeleton
Exoskeleton Arno wears a special exoskeleton to help walk upright and properly. It provides him with the following:,Exoskeleton
